"","obs_sd","context_sd","prior_sd"
"1101",6.5,0.75,1.5
"1102",7,0.75,1.5
"1103",7.5,0.75,1.5
"1104",8,0.75,1.5
"1105",8.5,0.75,1.5
"1106",9,0.75,1.5
"1107",9.5,0.75,1.5
"1108",10,0.75,1.5
"1109",10.5,0.75,1.5
"1110",11,0.75,1.5
"1111",11.5,0.75,1.5
"1112",12,0.75,1.5
"1113",12.5,0.75,1.5
"1114",13,0.75,1.5
"1115",13.5,0.75,1.5
"1116",14,0.75,1.5
"1117",14.5,0.75,1.5
"1118",15,0.75,1.5
"1119",15.5,0.75,1.5
"1120",16,0.75,1.5
"1121",0.5,1,1.5
"1122",1,1,1.5
"1123",1.5,1,1.5
"1124",2,1,1.5
"1125",2.5,1,1.5
"1126",3,1,1.5
"1127",3.5,1,1.5
"1128",4,1,1.5
"1129",4.5,1,1.5
"1130",5,1,1.5
"1131",5.5,1,1.5
"1132",6,1,1.5
"1133",6.5,1,1.5
"1134",7,1,1.5
"1135",7.5,1,1.5
"1136",8,1,1.5
"1137",8.5,1,1.5
"1138",9,1,1.5
"1139",9.5,1,1.5
"1140",10,1,1.5
"1141",10.5,1,1.5
"1142",11,1,1.5
"1143",11.5,1,1.5
"1144",12,1,1.5
"1145",12.5,1,1.5
"1146",13,1,1.5
"1147",13.5,1,1.5
"1148",14,1,1.5
"1149",14.5,1,1.5
"1150",15,1,1.5
"1151",15.5,1,1.5
"1152",16,1,1.5
"1153",0.5,1.25,1.5
"1154",1,1.25,1.5
"1155",1.5,1.25,1.5
"1156",2,1.25,1.5
"1157",2.5,1.25,1.5
"1158",3,1.25,1.5
"1159",3.5,1.25,1.5
"1160",4,1.25,1.5
"1161",4.5,1.25,1.5
"1162",5,1.25,1.5
"1163",5.5,1.25,1.5
"1164",6,1.25,1.5
"1165",6.5,1.25,1.5
"1166",7,1.25,1.5
"1167",7.5,1.25,1.5
"1168",8,1.25,1.5
"1169",8.5,1.25,1.5
"1170",9,1.25,1.5
"1171",9.5,1.25,1.5
"1172",10,1.25,1.5
"1173",10.5,1.25,1.5
"1174",11,1.25,1.5
"1175",11.5,1.25,1.5
"1176",12,1.25,1.5
"1177",12.5,1.25,1.5
"1178",13,1.25,1.5
"1179",13.5,1.25,1.5
"1180",14,1.25,1.5
"1181",14.5,1.25,1.5
"1182",15,1.25,1.5
"1183",15.5,1.25,1.5
"1184",16,1.25,1.5
"1185",0.5,1.5,1.5
"1186",1,1.5,1.5
"1187",1.5,1.5,1.5
"1188",2,1.5,1.5
"1189",2.5,1.5,1.5
"1190",3,1.5,1.5
"1191",3.5,1.5,1.5
"1192",4,1.5,1.5
"1193",4.5,1.5,1.5
"1194",5,1.5,1.5
"1195",5.5,1.5,1.5
"1196",6,1.5,1.5
"1197",6.5,1.5,1.5
"1198",7,1.5,1.5
"1199",7.5,1.5,1.5
"1200",8,1.5,1.5
"1201",8.5,1.5,1.5
"1202",9,1.5,1.5
"1203",9.5,1.5,1.5
"1204",10,1.5,1.5
"1205",10.5,1.5,1.5
"1206",11,1.5,1.5
"1207",11.5,1.5,1.5
"1208",12,1.5,1.5
"1209",12.5,1.5,1.5
"1210",13,1.5,1.5
"1211",13.5,1.5,1.5
"1212",14,1.5,1.5
"1213",14.5,1.5,1.5
"1214",15,1.5,1.5
"1215",15.5,1.5,1.5
"1216",16,1.5,1.5
"1217",0.5,1.75,1.5
"1218",1,1.75,1.5
"1219",1.5,1.75,1.5
"1220",2,1.75,1.5
"1221",2.5,1.75,1.5
"1222",3,1.75,1.5
"1223",3.5,1.75,1.5
"1224",4,1.75,1.5
"1225",4.5,1.75,1.5
"1226",5,1.75,1.5
"1227",5.5,1.75,1.5
"1228",6,1.75,1.5
"1229",6.5,1.75,1.5
"1230",7,1.75,1.5
"1231",7.5,1.75,1.5
"1232",8,1.75,1.5
"1233",8.5,1.75,1.5
"1234",9,1.75,1.5
"1235",9.5,1.75,1.5
"1236",10,1.75,1.5
"1237",10.5,1.75,1.5
"1238",11,1.75,1.5
"1239",11.5,1.75,1.5
"1240",12,1.75,1.5
"1241",12.5,1.75,1.5
"1242",13,1.75,1.5
"1243",13.5,1.75,1.5
"1244",14,1.75,1.5
"1245",14.5,1.75,1.5
"1246",15,1.75,1.5
"1247",15.5,1.75,1.5
"1248",16,1.75,1.5
"1249",0.5,2,1.5
"1250",1,2,1.5
"1251",1.5,2,1.5
"1252",2,2,1.5
"1253",2.5,2,1.5
"1254",3,2,1.5
"1255",3.5,2,1.5
"1256",4,2,1.5
"1257",4.5,2,1.5
"1258",5,2,1.5
"1259",5.5,2,1.5
"1260",6,2,1.5
"1261",6.5,2,1.5
"1262",7,2,1.5
"1263",7.5,2,1.5
"1264",8,2,1.5
"1265",8.5,2,1.5
"1266",9,2,1.5
"1267",9.5,2,1.5
"1268",10,2,1.5
"1269",10.5,2,1.5
"1270",11,2,1.5
"1271",11.5,2,1.5
"1272",12,2,1.5
"1273",12.5,2,1.5
"1274",13,2,1.5
"1275",13.5,2,1.5
"1276",14,2,1.5
"1277",14.5,2,1.5
"1278",15,2,1.5
"1279",15.5,2,1.5
"1280",16,2,1.5
"1281",0.5,2.25,1.5
"1282",1,2.25,1.5
"1283",1.5,2.25,1.5
"1284",2,2.25,1.5
"1285",2.5,2.25,1.5
"1286",3,2.25,1.5
"1287",3.5,2.25,1.5
"1288",4,2.25,1.5
"1289",4.5,2.25,1.5
"1290",5,2.25,1.5
"1291",5.5,2.25,1.5
"1292",6,2.25,1.5
"1293",6.5,2.25,1.5
"1294",7,2.25,1.5
"1295",7.5,2.25,1.5
"1296",8,2.25,1.5
"1297",8.5,2.25,1.5
"1298",9,2.25,1.5
"1299",9.5,2.25,1.5
"1300",10,2.25,1.5
"1301",10.5,2.25,1.5
"1302",11,2.25,1.5
"1303",11.5,2.25,1.5
"1304",12,2.25,1.5
"1305",12.5,2.25,1.5
"1306",13,2.25,1.5
"1307",13.5,2.25,1.5
"1308",14,2.25,1.5
"1309",14.5,2.25,1.5
"1310",15,2.25,1.5
"1311",15.5,2.25,1.5
"1312",16,2.25,1.5
"1313",0.5,2.5,1.5
"1314",1,2.5,1.5
"1315",1.5,2.5,1.5
"1316",2,2.5,1.5
"1317",2.5,2.5,1.5
"1318",3,2.5,1.5
"1319",3.5,2.5,1.5
"1320",4,2.5,1.5
"1321",4.5,2.5,1.5
"1322",5,2.5,1.5
"1323",5.5,2.5,1.5
"1324",6,2.5,1.5
"1325",6.5,2.5,1.5
"1326",7,2.5,1.5
"1327",7.5,2.5,1.5
"1328",8,2.5,1.5
"1329",8.5,2.5,1.5
"1330",9,2.5,1.5
"1331",9.5,2.5,1.5
"1332",10,2.5,1.5
"1333",10.5,2.5,1.5
"1334",11,2.5,1.5
"1335",11.5,2.5,1.5
"1336",12,2.5,1.5
"1337",12.5,2.5,1.5
"1338",13,2.5,1.5
"1339",13.5,2.5,1.5
"1340",14,2.5,1.5
"1341",14.5,2.5,1.5
"1342",15,2.5,1.5
"1343",15.5,2.5,1.5
"1344",16,2.5,1.5
"1345",0.5,2.75,1.5
"1346",1,2.75,1.5
"1347",1.5,2.75,1.5
"1348",2,2.75,1.5
"1349",2.5,2.75,1.5
"1350",3,2.75,1.5
"1351",3.5,2.75,1.5
"1352",4,2.75,1.5
"1353",4.5,2.75,1.5
"1354",5,2.75,1.5
"1355",5.5,2.75,1.5
"1356",6,2.75,1.5
"1357",6.5,2.75,1.5
"1358",7,2.75,1.5
"1359",7.5,2.75,1.5
"1360",8,2.75,1.5
"1361",8.5,2.75,1.5
"1362",9,2.75,1.5
"1363",9.5,2.75,1.5
"1364",10,2.75,1.5
"1365",10.5,2.75,1.5
"1366",11,2.75,1.5
"1367",11.5,2.75,1.5
"1368",12,2.75,1.5
"1369",12.5,2.75,1.5
"1370",13,2.75,1.5
"1371",13.5,2.75,1.5
"1372",14,2.75,1.5
"1373",14.5,2.75,1.5
"1374",15,2.75,1.5
"1375",15.5,2.75,1.5
"1376",16,2.75,1.5
"1377",0.5,3,1.5
"1378",1,3,1.5
"1379",1.5,3,1.5
"1380",2,3,1.5
"1381",2.5,3,1.5
"1382",3,3,1.5
"1383",3.5,3,1.5
"1384",4,3,1.5
"1385",4.5,3,1.5
"1386",5,3,1.5
"1387",5.5,3,1.5
"1388",6,3,1.5
"1389",6.5,3,1.5
"1390",7,3,1.5
"1391",7.5,3,1.5
"1392",8,3,1.5
"1393",8.5,3,1.5
"1394",9,3,1.5
"1395",9.5,3,1.5
"1396",10,3,1.5
"1397",10.5,3,1.5
"1398",11,3,1.5
"1399",11.5,3,1.5
"1400",12,3,1.5
"1401",12.5,3,1.5
"1402",13,3,1.5
"1403",13.5,3,1.5
"1404",14,3,1.5
"1405",14.5,3,1.5
"1406",15,3,1.5
"1407",15.5,3,1.5
"1408",16,3,1.5
"1409",0.5,3.25,1.5
"1410",1,3.25,1.5
"1411",1.5,3.25,1.5
"1412",2,3.25,1.5
"1413",2.5,3.25,1.5
"1414",3,3.25,1.5
"1415",3.5,3.25,1.5
"1416",4,3.25,1.5
"1417",4.5,3.25,1.5
"1418",5,3.25,1.5
"1419",5.5,3.25,1.5
"1420",6,3.25,1.5
"1421",6.5,3.25,1.5
"1422",7,3.25,1.5
"1423",7.5,3.25,1.5
"1424",8,3.25,1.5
"1425",8.5,3.25,1.5
"1426",9,3.25,1.5
"1427",9.5,3.25,1.5
"1428",10,3.25,1.5
"1429",10.5,3.25,1.5
"1430",11,3.25,1.5
"1431",11.5,3.25,1.5
"1432",12,3.25,1.5
"1433",12.5,3.25,1.5
"1434",13,3.25,1.5
"1435",13.5,3.25,1.5
"1436",14,3.25,1.5
"1437",14.5,3.25,1.5
"1438",15,3.25,1.5
"1439",15.5,3.25,1.5
"1440",16,3.25,1.5
"1441",0.5,3.5,1.5
"1442",1,3.5,1.5
"1443",1.5,3.5,1.5
"1444",2,3.5,1.5
"1445",2.5,3.5,1.5
"1446",3,3.5,1.5
"1447",3.5,3.5,1.5
"1448",4,3.5,1.5
"1449",4.5,3.5,1.5
"1450",5,3.5,1.5
"1451",5.5,3.5,1.5
"1452",6,3.5,1.5
"1453",6.5,3.5,1.5
"1454",7,3.5,1.5
"1455",7.5,3.5,1.5
"1456",8,3.5,1.5
"1457",8.5,3.5,1.5
"1458",9,3.5,1.5
"1459",9.5,3.5,1.5
"1460",10,3.5,1.5
"1461",10.5,3.5,1.5
"1462",11,3.5,1.5
"1463",11.5,3.5,1.5
"1464",12,3.5,1.5
"1465",12.5,3.5,1.5
"1466",13,3.5,1.5
"1467",13.5,3.5,1.5
"1468",14,3.5,1.5
"1469",14.5,3.5,1.5
"1470",15,3.5,1.5
"1471",15.5,3.5,1.5
"1472",16,3.5,1.5
"1473",0.5,3.75,1.5
"1474",1,3.75,1.5
"1475",1.5,3.75,1.5
"1476",2,3.75,1.5
"1477",2.5,3.75,1.5
"1478",3,3.75,1.5
"1479",3.5,3.75,1.5
"1480",4,3.75,1.5
"1481",4.5,3.75,1.5
"1482",5,3.75,1.5
"1483",5.5,3.75,1.5
"1484",6,3.75,1.5
"1485",6.5,3.75,1.5
"1486",7,3.75,1.5
"1487",7.5,3.75,1.5
"1488",8,3.75,1.5
"1489",8.5,3.75,1.5
"1490",9,3.75,1.5
"1491",9.5,3.75,1.5
"1492",10,3.75,1.5
"1493",10.5,3.75,1.5
"1494",11,3.75,1.5
"1495",11.5,3.75,1.5
"1496",12,3.75,1.5
"1497",12.5,3.75,1.5
"1498",13,3.75,1.5
"1499",13.5,3.75,1.5
"1500",14,3.75,1.5
"1501",14.5,3.75,1.5
"1502",15,3.75,1.5
"1503",15.5,3.75,1.5
"1504",16,3.75,1.5
"1505",0.5,4,1.5
"1506",1,4,1.5
"1507",1.5,4,1.5
"1508",2,4,1.5
"1509",2.5,4,1.5
"1510",3,4,1.5
"1511",3.5,4,1.5
"1512",4,4,1.5
"1513",4.5,4,1.5
"1514",5,4,1.5
"1515",5.5,4,1.5
"1516",6,4,1.5
"1517",6.5,4,1.5
"1518",7,4,1.5
"1519",7.5,4,1.5
"1520",8,4,1.5
"1521",8.5,4,1.5
"1522",9,4,1.5
"1523",9.5,4,1.5
"1524",10,4,1.5
"1525",10.5,4,1.5
"1526",11,4,1.5
"1527",11.5,4,1.5
"1528",12,4,1.5
"1529",12.5,4,1.5
"1530",13,4,1.5
"1531",13.5,4,1.5
"1532",14,4,1.5
"1533",14.5,4,1.5
"1534",15,4,1.5
"1535",15.5,4,1.5
"1536",16,4,1.5
"1537",0.5,0.25,2
"1538",1,0.25,2
"1539",1.5,0.25,2
"1540",2,0.25,2
"1541",2.5,0.25,2
"1542",3,0.25,2
"1543",3.5,0.25,2
"1544",4,0.25,2
"1545",4.5,0.25,2
"1546",5,0.25,2
"1547",5.5,0.25,2
"1548",6,0.25,2
"1549",6.5,0.25,2
"1550",7,0.25,2
"1551",7.5,0.25,2
"1552",8,0.25,2
"1553",8.5,0.25,2
"1554",9,0.25,2
"1555",9.5,0.25,2
"1556",10,0.25,2
"1557",10.5,0.25,2
"1558",11,0.25,2
"1559",11.5,0.25,2
"1560",12,0.25,2
"1561",12.5,0.25,2
"1562",13,0.25,2
"1563",13.5,0.25,2
"1564",14,0.25,2
"1565",14.5,0.25,2
"1566",15,0.25,2
"1567",15.5,0.25,2
"1568",16,0.25,2
"1569",0.5,0.5,2
"1570",1,0.5,2
"1571",1.5,0.5,2
"1572",2,0.5,2
"1573",2.5,0.5,2
"1574",3,0.5,2
"1575",3.5,0.5,2
"1576",4,0.5,2
"1577",4.5,0.5,2
"1578",5,0.5,2
"1579",5.5,0.5,2
"1580",6,0.5,2
"1581",6.5,0.5,2
"1582",7,0.5,2
"1583",7.5,0.5,2
"1584",8,0.5,2
"1585",8.5,0.5,2
"1586",9,0.5,2
"1587",9.5,0.5,2
"1588",10,0.5,2
"1589",10.5,0.5,2
"1590",11,0.5,2
"1591",11.5,0.5,2
"1592",12,0.5,2
"1593",12.5,0.5,2
"1594",13,0.5,2
"1595",13.5,0.5,2
"1596",14,0.5,2
"1597",14.5,0.5,2
"1598",15,0.5,2
"1599",15.5,0.5,2
"1600",16,0.5,2
"1601",0.5,0.75,2
"1602",1,0.75,2
"1603",1.5,0.75,2
"1604",2,0.75,2
"1605",2.5,0.75,2
"1606",3,0.75,2
"1607",3.5,0.75,2
"1608",4,0.75,2
"1609",4.5,0.75,2
"1610",5,0.75,2
"1611",5.5,0.75,2
"1612",6,0.75,2
"1613",6.5,0.75,2
"1614",7,0.75,2
"1615",7.5,0.75,2
"1616",8,0.75,2
"1617",8.5,0.75,2
"1618",9,0.75,2
"1619",9.5,0.75,2
"1620",10,0.75,2
"1621",10.5,0.75,2
"1622",11,0.75,2
"1623",11.5,0.75,2
"1624",12,0.75,2
"1625",12.5,0.75,2
"1626",13,0.75,2
"1627",13.5,0.75,2
"1628",14,0.75,2
"1629",14.5,0.75,2
"1630",15,0.75,2
"1631",15.5,0.75,2
"1632",16,0.75,2
"1633",0.5,1,2
"1634",1,1,2
"1635",1.5,1,2
"1636",2,1,2
"1637",2.5,1,2
"1638",3,1,2
"1639",3.5,1,2
"1640",4,1,2
"1641",4.5,1,2
"1642",5,1,2
"1643",5.5,1,2
"1644",6,1,2
"1645",6.5,1,2
"1646",7,1,2
"1647",7.5,1,2
"1648",8,1,2
"1649",8.5,1,2
"1650",9,1,2
"1651",9.5,1,2
"1652",10,1,2
"1653",10.5,1,2
"1654",11,1,2
"1655",11.5,1,2
"1656",12,1,2
"1657",12.5,1,2
"1658",13,1,2
"1659",13.5,1,2
"1660",14,1,2
"1661",14.5,1,2
"1662",15,1,2
"1663",15.5,1,2
"1664",16,1,2
"1665",0.5,1.25,2
"1666",1,1.25,2
"1667",1.5,1.25,2
"1668",2,1.25,2
"1669",2.5,1.25,2
"1670",3,1.25,2
"1671",3.5,1.25,2
"1672",4,1.25,2
"1673",4.5,1.25,2
"1674",5,1.25,2
"1675",5.5,1.25,2
"1676",6,1.25,2
"1677",6.5,1.25,2
"1678",7,1.25,2
"1679",7.5,1.25,2
"1680",8,1.25,2
"1681",8.5,1.25,2
"1682",9,1.25,2
"1683",9.5,1.25,2
"1684",10,1.25,2
"1685",10.5,1.25,2
"1686",11,1.25,2
"1687",11.5,1.25,2
"1688",12,1.25,2
"1689",12.5,1.25,2
"1690",13,1.25,2
"1691",13.5,1.25,2
"1692",14,1.25,2
"1693",14.5,1.25,2
"1694",15,1.25,2
"1695",15.5,1.25,2
"1696",16,1.25,2
"1697",0.5,1.5,2
"1698",1,1.5,2
"1699",1.5,1.5,2
"1700",2,1.5,2
"1701",2.5,1.5,2
"1702",3,1.5,2
"1703",3.5,1.5,2
"1704",4,1.5,2
"1705",4.5,1.5,2
"1706",5,1.5,2
"1707",5.5,1.5,2
"1708",6,1.5,2
"1709",6.5,1.5,2
"1710",7,1.5,2
"1711",7.5,1.5,2
"1712",8,1.5,2
"1713",8.5,1.5,2
"1714",9,1.5,2
"1715",9.5,1.5,2
"1716",10,1.5,2
"1717",10.5,1.5,2
"1718",11,1.5,2
"1719",11.5,1.5,2
"1720",12,1.5,2
"1721",12.5,1.5,2
"1722",13,1.5,2
"1723",13.5,1.5,2
"1724",14,1.5,2
"1725",14.5,1.5,2
"1726",15,1.5,2
"1727",15.5,1.5,2
"1728",16,1.5,2
"1729",0.5,1.75,2
"1730",1,1.75,2
"1731",1.5,1.75,2
"1732",2,1.75,2
"1733",2.5,1.75,2
"1734",3,1.75,2
"1735",3.5,1.75,2
"1736",4,1.75,2
"1737",4.5,1.75,2
"1738",5,1.75,2
"1739",5.5,1.75,2
"1740",6,1.75,2
"1741",6.5,1.75,2
"1742",7,1.75,2
"1743",7.5,1.75,2
"1744",8,1.75,2
"1745",8.5,1.75,2
"1746",9,1.75,2
"1747",9.5,1.75,2
"1748",10,1.75,2
"1749",10.5,1.75,2
"1750",11,1.75,2
"1751",11.5,1.75,2
"1752",12,1.75,2
"1753",12.5,1.75,2
"1754",13,1.75,2
"1755",13.5,1.75,2
"1756",14,1.75,2
"1757",14.5,1.75,2
"1758",15,1.75,2
"1759",15.5,1.75,2
"1760",16,1.75,2
"1761",0.5,2,2
"1762",1,2,2
"1763",1.5,2,2
"1764",2,2,2
"1765",2.5,2,2
"1766",3,2,2
"1767",3.5,2,2
"1768",4,2,2
"1769",4.5,2,2
"1770",5,2,2
"1771",5.5,2,2
"1772",6,2,2
"1773",6.5,2,2
"1774",7,2,2
"1775",7.5,2,2
"1776",8,2,2
"1777",8.5,2,2
"1778",9,2,2
"1779",9.5,2,2
"1780",10,2,2
"1781",10.5,2,2
"1782",11,2,2
"1783",11.5,2,2
"1784",12,2,2
"1785",12.5,2,2
"1786",13,2,2
"1787",13.5,2,2
"1788",14,2,2
"1789",14.5,2,2
"1790",15,2,2
"1791",15.5,2,2
"1792",16,2,2
"1793",0.5,2.25,2
"1794",1,2.25,2
"1795",1.5,2.25,2
"1796",2,2.25,2
"1797",2.5,2.25,2
"1798",3,2.25,2
"1799",3.5,2.25,2
"1800",4,2.25,2
"1801",4.5,2.25,2
"1802",5,2.25,2
"1803",5.5,2.25,2
"1804",6,2.25,2
"1805",6.5,2.25,2
"1806",7,2.25,2
"1807",7.5,2.25,2
"1808",8,2.25,2
"1809",8.5,2.25,2
"1810",9,2.25,2
"1811",9.5,2.25,2
"1812",10,2.25,2
"1813",10.5,2.25,2
"1814",11,2.25,2
"1815",11.5,2.25,2
"1816",12,2.25,2
"1817",12.5,2.25,2
"1818",13,2.25,2
"1819",13.5,2.25,2
"1820",14,2.25,2
"1821",14.5,2.25,2
"1822",15,2.25,2
"1823",15.5,2.25,2
"1824",16,2.25,2
"1825",0.5,2.5,2
"1826",1,2.5,2
"1827",1.5,2.5,2
"1828",2,2.5,2
"1829",2.5,2.5,2
"1830",3,2.5,2
"1831",3.5,2.5,2
"1832",4,2.5,2
"1833",4.5,2.5,2
"1834",5,2.5,2
"1835",5.5,2.5,2
"1836",6,2.5,2
"1837",6.5,2.5,2
"1838",7,2.5,2
"1839",7.5,2.5,2
"1840",8,2.5,2
"1841",8.5,2.5,2
"1842",9,2.5,2
"1843",9.5,2.5,2
"1844",10,2.5,2
"1845",10.5,2.5,2
"1846",11,2.5,2
"1847",11.5,2.5,2
"1848",12,2.5,2
"1849",12.5,2.5,2
"1850",13,2.5,2
"1851",13.5,2.5,2
"1852",14,2.5,2
"1853",14.5,2.5,2
"1854",15,2.5,2
"1855",15.5,2.5,2
"1856",16,2.5,2
"1857",0.5,2.75,2
"1858",1,2.75,2
"1859",1.5,2.75,2
"1860",2,2.75,2
"1861",2.5,2.75,2
"1862",3,2.75,2
"1863",3.5,2.75,2
"1864",4,2.75,2
"1865",4.5,2.75,2
"1866",5,2.75,2
"1867",5.5,2.75,2
"1868",6,2.75,2
"1869",6.5,2.75,2
"1870",7,2.75,2
"1871",7.5,2.75,2
"1872",8,2.75,2
"1873",8.5,2.75,2
"1874",9,2.75,2
"1875",9.5,2.75,2
"1876",10,2.75,2
"1877",10.5,2.75,2
"1878",11,2.75,2
"1879",11.5,2.75,2
"1880",12,2.75,2
"1881",12.5,2.75,2
"1882",13,2.75,2
"1883",13.5,2.75,2
"1884",14,2.75,2
"1885",14.5,2.75,2
"1886",15,2.75,2
"1887",15.5,2.75,2
"1888",16,2.75,2
"1889",0.5,3,2
"1890",1,3,2
"1891",1.5,3,2
"1892",2,3,2
"1893",2.5,3,2
"1894",3,3,2
"1895",3.5,3,2
"1896",4,3,2
"1897",4.5,3,2
"1898",5,3,2
"1899",5.5,3,2
"1900",6,3,2
"1901",6.5,3,2
"1902",7,3,2
"1903",7.5,3,2
"1904",8,3,2
"1905",8.5,3,2
"1906",9,3,2
"1907",9.5,3,2
"1908",10,3,2
"1909",10.5,3,2
"1910",11,3,2
"1911",11.5,3,2
"1912",12,3,2
"1913",12.5,3,2
"1914",13,3,2
"1915",13.5,3,2
"1916",14,3,2
"1917",14.5,3,2
"1918",15,3,2
"1919",15.5,3,2
"1920",16,3,2
"1921",0.5,3.25,2
"1922",1,3.25,2
"1923",1.5,3.25,2
"1924",2,3.25,2
"1925",2.5,3.25,2
"1926",3,3.25,2
"1927",3.5,3.25,2
"1928",4,3.25,2
"1929",4.5,3.25,2
"1930",5,3.25,2
"1931",5.5,3.25,2
"1932",6,3.25,2
"1933",6.5,3.25,2
"1934",7,3.25,2
"1935",7.5,3.25,2
"1936",8,3.25,2
"1937",8.5,3.25,2
"1938",9,3.25,2
"1939",9.5,3.25,2
"1940",10,3.25,2
"1941",10.5,3.25,2
"1942",11,3.25,2
"1943",11.5,3.25,2
"1944",12,3.25,2
"1945",12.5,3.25,2
"1946",13,3.25,2
"1947",13.5,3.25,2
"1948",14,3.25,2
"1949",14.5,3.25,2
"1950",15,3.25,2
"1951",15.5,3.25,2
"1952",16,3.25,2
"1953",0.5,3.5,2
"1954",1,3.5,2
"1955",1.5,3.5,2
"1956",2,3.5,2
"1957",2.5,3.5,2
"1958",3,3.5,2
"1959",3.5,3.5,2
"1960",4,3.5,2
"1961",4.5,3.5,2
"1962",5,3.5,2
"1963",5.5,3.5,2
"1964",6,3.5,2
"1965",6.5,3.5,2
"1966",7,3.5,2
"1967",7.5,3.5,2
"1968",8,3.5,2
"1969",8.5,3.5,2
"1970",9,3.5,2
"1971",9.5,3.5,2
"1972",10,3.5,2
"1973",10.5,3.5,2
"1974",11,3.5,2
"1975",11.5,3.5,2
"1976",12,3.5,2
"1977",12.5,3.5,2
"1978",13,3.5,2
"1979",13.5,3.5,2
"1980",14,3.5,2
"1981",14.5,3.5,2
"1982",15,3.5,2
"1983",15.5,3.5,2
"1984",16,3.5,2
"1985",0.5,3.75,2
"1986",1,3.75,2
"1987",1.5,3.75,2
"1988",2,3.75,2
"1989",2.5,3.75,2
"1990",3,3.75,2
"1991",3.5,3.75,2
"1992",4,3.75,2
"1993",4.5,3.75,2
"1994",5,3.75,2
"1995",5.5,3.75,2
"1996",6,3.75,2
"1997",6.5,3.75,2
"1998",7,3.75,2
"1999",7.5,3.75,2
"2000",8,3.75,2
"2001",8.5,3.75,2
"2002",9,3.75,2
"2003",9.5,3.75,2
"2004",10,3.75,2
"2005",10.5,3.75,2
"2006",11,3.75,2
"2007",11.5,3.75,2
"2008",12,3.75,2
"2009",12.5,3.75,2
"2010",13,3.75,2
"2011",13.5,3.75,2
"2012",14,3.75,2
"2013",14.5,3.75,2
"2014",15,3.75,2
"2015",15.5,3.75,2
"2016",16,3.75,2
"2017",0.5,4,2
"2018",1,4,2
"2019",1.5,4,2
"2020",2,4,2
"2021",2.5,4,2
"2022",3,4,2
"2023",3.5,4,2
"2024",4,4,2
"2025",4.5,4,2
"2026",5,4,2
"2027",5.5,4,2
"2028",6,4,2
"2029",6.5,4,2
"2030",7,4,2
"2031",7.5,4,2
"2032",8,4,2
"2033",8.5,4,2
"2034",9,4,2
"2035",9.5,4,2
"2036",10,4,2
"2037",10.5,4,2
"2038",11,4,2
"2039",11.5,4,2
"2040",12,4,2
"2041",12.5,4,2
"2042",13,4,2
"2043",13.5,4,2
"2044",14,4,2
"2045",14.5,4,2
"2046",15,4,2
"2047",15.5,4,2
"2048",16,4,2
"2049",0.5,0.25,2.5
"2050",1,0.25,2.5
"2051",1.5,0.25,2.5
"2052",2,0.25,2.5
"2053",2.5,0.25,2.5
"2054",3,0.25,2.5
"2055",3.5,0.25,2.5
"2056",4,0.25,2.5
"2057",4.5,0.25,2.5
"2058",5,0.25,2.5
"2059",5.5,0.25,2.5
"2060",6,0.25,2.5
"2061",6.5,0.25,2.5
"2062",7,0.25,2.5
"2063",7.5,0.25,2.5
"2064",8,0.25,2.5
"2065",8.5,0.25,2.5
"2066",9,0.25,2.5
"2067",9.5,0.25,2.5
"2068",10,0.25,2.5
"2069",10.5,0.25,2.5
"2070",11,0.25,2.5
"2071",11.5,0.25,2.5
"2072",12,0.25,2.5
"2073",12.5,0.25,2.5
"2074",13,0.25,2.5
"2075",13.5,0.25,2.5
"2076",14,0.25,2.5
"2077",14.5,0.25,2.5
"2078",15,0.25,2.5
"2079",15.5,0.25,2.5
"2080",16,0.25,2.5
"2081",0.5,0.5,2.5
"2082",1,0.5,2.5
"2083",1.5,0.5,2.5
"2084",2,0.5,2.5
"2085",2.5,0.5,2.5
"2086",3,0.5,2.5
"2087",3.5,0.5,2.5
"2088",4,0.5,2.5
"2089",4.5,0.5,2.5
"2090",5,0.5,2.5
"2091",5.5,0.5,2.5
"2092",6,0.5,2.5
"2093",6.5,0.5,2.5
"2094",7,0.5,2.5
"2095",7.5,0.5,2.5
"2096",8,0.5,2.5
"2097",8.5,0.5,2.5
"2098",9,0.5,2.5
"2099",9.5,0.5,2.5
"2100",10,0.5,2.5
"2101",10.5,0.5,2.5
"2102",11,0.5,2.5
"2103",11.5,0.5,2.5
"2104",12,0.5,2.5
"2105",12.5,0.5,2.5
"2106",13,0.5,2.5
"2107",13.5,0.5,2.5
"2108",14,0.5,2.5
"2109",14.5,0.5,2.5
"2110",15,0.5,2.5
"2111",15.5,0.5,2.5
"2112",16,0.5,2.5
"2113",0.5,0.75,2.5
"2114",1,0.75,2.5
"2115",1.5,0.75,2.5
"2116",2,0.75,2.5
"2117",2.5,0.75,2.5
"2118",3,0.75,2.5
"2119",3.5,0.75,2.5
"2120",4,0.75,2.5
"2121",4.5,0.75,2.5
"2122",5,0.75,2.5
"2123",5.5,0.75,2.5
"2124",6,0.75,2.5
"2125",6.5,0.75,2.5
"2126",7,0.75,2.5
"2127",7.5,0.75,2.5
"2128",8,0.75,2.5
"2129",8.5,0.75,2.5
"2130",9,0.75,2.5
"2131",9.5,0.75,2.5
"2132",10,0.75,2.5
"2133",10.5,0.75,2.5
"2134",11,0.75,2.5
